Date,AAPL,AMZN,AVGO,BRK-B,GOOGL,HD,JNJ,JPM,LLY,MA,META,MRK,MSFT,NVDA,PG,TSLA,UNH,V,WMT,XOM
2017-12-14,40.37162399291992,58.7130012512207,20.427749633789062,196.66000366210938,52.51132583618164,150.93309020996094,114.0077896118164,84.49586486816406,76.87989807128906,145.48699951171875,177.29701232910156,42.10184860229492,78.03731536865234,4.61035680770874,74.14007568359375,22.525999069213867,195.9796600341797,107.0422134399414,28.544300079345703,57.99654006958008
2017-12-15,40.78184127807617,58.957000732421875,20.931074142456055,197.77999877929688,53.23284912109375,151.30599975585938,114.65970611572266,85.69071960449219,76.91545104980469,146.89462280273438,179.07603454589844,42.27473831176758,80.02763366699219,4.736205577850342,74.86517333984375,22.89666748046875,196.48458862304688,107.89533996582031,28.53841781616211,58.08749008178711
2017-12-18,41.356178283691406,59.52899932861328,20.963584899902344,199.33999633789062,53.882869720458984,153.0877227783203,114.12850189208984,86.35275268554688,76.50659942626953,146.6265106201172,179.71214294433594,42.25971221923828,79.59457397460938,4.892959117889404,74.85704040527344,22.591333389282227,197.23748779296875,107.6393814086914,28.770578384399414,58.024513244628906
2017-12-19,40.91546630859375,59.36899948120117,20.908876419067383,197.91000366210938,53.61918258666992,154.1235809326172,114.11241912841797,85.98945617675781,77.06652069091797,145.24758911132812,178.41017150878906,42.26721954345703,79.08775329589844,4.848701000213623,74.69408416748047,22.073333740234375,196.67942810058594,106.30278778076172,29.03506851196289,57.67470932006836
2017-12-20,40.870933532714844,58.88100051879883,21.062700271606445,197.7899932861328,53.31031799316406,155.22576904296875,113.61339569091797,85.69071960449219,76.20440673828125,145.02732849121094,176.80007934570312,42.1770133972168,78.8021011352539,4.865760803222656,74.57186889648438,21.93199920654297,196.9806365966797,106.2838363647461,29.020381927490234,57.97554016113281
2017-12-21,41.025638580322266,58.737998962402344,20.736818313598633,198.88999938964844,53.17573928833008,155.8638916015625,113.53289794921875,87.05514526367188,76.0888671875,144.1463623046875,176.36277770996094,42.545345306396484,78.7836685180664,4.843262195587158,74.6859359741211,22.110666275024414,196.36941528320312,106.55874633789062,28.817604064941406,58.66114044189453
2017-12-22,41.025638580322266,58.417999267578125,20.801836013793945,197.9199981689453,53.076927185058594,155.9053192138672,112.77632904052734,86.74834442138672,75.60893249511719,144.45274353027344,176.11427307128906,42.36493682861328,78.79290771484375,4.827931880950928,75.06071472167969,21.68000030517578,194.87242126464844,106.82415771484375,28.86168670654297,58.74509811401367
2017-12-26,39.984825134277344,58.8380012512207,20.4648494720459,197.57000732421875,52.92745590209961,157.75335693359375,112.7521743774414,86.40119171142578,75.53780364990234,144.86451721191406,174.9117431640625,42.34990310668945,78.6915283203125,4.8815836906433105,75.34587097167969,21.152666091918945,194.5181121826172,107.10855102539062,29.140867233276367,58.752098083496094
2017-12-27,39.99186706542969,59.112998962402344,20.54572868347168,198.69000244140625,52.646888732910156,157.6125030517578,113.13851165771484,86.5626449584961,75.671142578125,144.97946166992188,176.53172302246094,42.34990310668945,78.97720336914062,4.874907493591309,75.03627014160156,20.775999069213867,195.24441528320312,108.0849380493164,29.170255661010742,58.69613265991211
2017-12-28,40.10437774658203,59.30500030517578,20.648801803588867,199.55999755859375,52.435848236083984,157.27273559570312,113.13050079345703,87.0228500366211,75.59115600585938,145.333740234375,176.82989501953125,42.545345306396484,78.98641204833984,4.880595684051514,75.01182556152344,21.02400016784668,197.3260498046875,108.39775848388672,29.211393356323242,58.78007888793945
